  44.98
 613.00
 913874993
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1997 05 22 12	53568.00	1.08	331.32	0.00	6.35	6.35	695.97
1997 05 23 12	53756.15	1.34	255.22	0.00	7.11	7.11	732.01
1997 05 24 12	53913.60	0.02	223.46	0.00	9.12	9.12	815.82
1997 05 25 12	53913.60	1.55	158.77	0.00	10.12	10.12	1017.63
1997 05 26 12	54101.75	0.06	321.48	0.00	8.77	8.77	845.62
1997 05 27 12	54259.20	0.02	442.73	0.00	7.79	7.79	698.79
1997 05 28 12	54259.20	0.00	508.58	0.00	12.20	12.20	744.62
1997 05 29 12	54309.66	0.00	496.56	0.00	14.07	14.07	823.81
1997 05 30 12	54571.69	0.86	359.63	0.00	14.19	14.19	1040.98
1997 05 31 12	54604.80	1.41	349.47	0.00	14.92	14.92	1337.80
1997 06 01 12	54604.80	0.67	303.47	0.00	14.07	14.07	1280.38
1997 06 02 12	54655.26	0.17	527.37	0.00	12.89	12.89	945.13
1997 06 03 12	54855.10	0.00	469.25	0.00	11.38	11.38	881.69
1997 06 04 12	54950.40	0.15	493.74	0.00	11.88	11.88	967.26
1997 06 05 12	54950.40	0.19	416.55	0.00	10.42	10.42	954.99
1997 06 06 12	54951.04	0.00	419.15	0.00	10.29	10.29	987.71
1997 06 07 12	55067.66	0.00	459.13	0.00	13.32	13.32	1104.16
1997 06 08 12	55200.70	0.00	506.72	0.00	14.58	14.58	1070.71
1997 06 09 12	55290.92	0.00	446.46	0.00	16.11	16.11	1152.37
1997 06 10 12	55296.00	0.00	458.52	0.00	19.87	19.87	1513.70
1997 06 11 12	55296.00	0.37	508.40	0.00	20.10	20.10	1536.96
1997 06 12 12	55296.00	9.68	367.21	0.00	18.96	18.96	1623.41
1997 06 13 12	55305.21	12.60	357.31	0.00	17.81	17.81	1706.80
1997 06 14 12	55346.46	0.32	410.04	0.00	15.80	15.80	1349.61
1997 06 15 12	55413.27	0.00	486.74	0.00	10.98	10.98	882.89
1997 06 16 12	55484.15	0.00	513.17	0.00	13.71	13.71	1097.84
1997 06 17 12	55546.30	0.45	339.69	0.00	13.99	13.99	1393.74
1997 06 18 12	55546.30	2.60	226.54	0.00	17.07	17.07	1741.54
1997 06 19 12	55608.50	29.40	380.50	0.00	18.11	18.11	1808.44
1997 06 20 12	55608.50	2.37	470.32	0.00	16.44	16.44	1359.36
1997 06 21 12	55608.50	8.48	352.33	0.00	19.24	19.24	1923.62
1997 06 22 12	55608.50	27.71	303.04	0.00	22.69	22.69	2193.36
1997 06 23 12	55608.50	0.48	425.97	0.00	17.49	17.49	1418.70
1997 06 24 12	55608.50	0.80	429.68	0.00	14.74	14.74	1205.11
1997 06 25 12	55546.30	3.16	307.33	0.00	15.19	15.19	1259.19
1997 06 26 12	55484.15	3.49	388.71	0.00	20.13	20.13	1897.54
1997 06 27 12	55413.27	0.35	522.86	0.00	17.78	17.78	1422.06
1997 06 28 12	55346.46	0.00	507.42	0.00	18.01	18.01	1458.54
1997 06 29 12	55305.21	0.00	509.91	0.00	21.63	21.63	1769.27
1997 06 30 12	55296.64	0.00	513.10	0.00	22.31	22.31	1796.60
1997 07 01 12	55296.00	0.00	482.66	0.00	22.47	22.47	1829.59
1997 07 02 12	55296.00	0.00	474.55	0.00	21.64	21.64	1986.06
1997 07 03 12	55296.00	15.81	277.59	0.00	18.04	18.04	1871.74
1997 07 04 12	55262.89	23.79	298.91	0.00	17.10	17.10	1699.80
1997 07 05 12	55138.55	1.44	423.32	0.00	15.16	15.16	1286.53
1997 07 06 12	54959.61	0.11	488.58	0.00	16.67	16.67	1325.13
1997 07 07 12	54950.40	0.82	426.36	0.00	18.70	18.70	1525.63
1997 07 08 12	54950.40	6.23	396.22	0.00	17.73	17.73	1443.78
1997 07 09 12	54945.32	11.46	231.56	0.00	16.73	16.73	1651.77
1997 07 10 12	54792.95	10.99	404.81	0.00	15.53	15.53	1426.03
1997 07 11 12	54614.01	0.00	493.05	0.00	17.64	17.64	1409.32
1997 07 12 12	54604.80	0.62	438.01	0.00	19.82	19.82	1619.07
1997 07 13 12	54604.80	18.05	351.56	0.00	19.31	19.31	1866.47
1997 07 14 12	54447.35	2.39	370.20	0.00	21.14	21.14	2088.66
1997 07 15 12	54259.84	0.14	299.06	0.00	19.63	19.63	1922.77
1997 07 16 12	54259.20	1.20	360.18	0.00	18.66	18.66	1908.06
1997 07 17 12	54226.09	0.02	439.03	0.00	22.87	22.87	2211.49
1997 07 18 12	53922.81	0.79	347.82	0.00	21.41	21.41	1885.10
1997 07 19 12	53913.60	0.79	253.11	0.00	13.93	13.93	1257.51
1997 07 20 12	53908.52	0.00	391.69	0.00	12.51	12.51	1087.23
1997 07 21 12	53618.46	0.00	180.69	0.00	14.58	14.58	1207.60
1997 07 22 12	53568.00	0.00	396.87	0.00	14.87	14.87	1203.10
1997 07 23 12	53562.92	0.00	442.74	0.00	16.31	16.31	1302.22
1997 07 24 12	53231.61	0.00	484.03	0.00	16.98	16.98	1356.45
1997 07 25 12	53222.40	0.08	493.01	0.00	16.08	16.08	1350.00
1997 07 26 12	53127.10	0.00	379.34	0.00	19.55	19.55	1583.31
1997 07 27 12	52876.80	0.02	438.03	0.00	21.93	21.93	2011.92
1997 07 28 12	52876.80	0.59	341.37	0.00	22.03	22.03	2123.36
1997 07 29 12	52581.66	0.25	467.74	0.00	16.54	16.54	1298.27
1997 07 30 12	52531.20	0.00	458.44	0.00	16.45	16.45	1264.48
1997 07 31 12	52498.09	0.05	432.77	0.00	19.51	19.51	1497.86
1997 08 01 12	52185.60	0.00	424.77	0.00	20.36	20.36	1612.02
1997 08 02 12	52185.60	0.36	354.43	0.00	19.05	19.05	1621.37
1997 08 03 12	51840.64	5.07	323.42	0.00	18.39	18.39	1665.14
1997 08 04 12	51840.00	0.23	419.32	0.00	15.18	15.18	1240.31
1997 08 05 12	51611.66	2.80	239.65	0.00	14.71	14.71	1309.20
1997 08 06 12	51494.40	2.71	410.79	0.00	15.26	15.26	1319.78
1997 08 07 12	51399.10	0.02	498.89	0.00	17.14	17.14	1293.59
1997 08 08 12	51148.80	0.00	414.39	0.00	18.67	18.67	1463.29
1997 08 09 12	51115.69	0.48	344.97	0.00	21.44	21.44	1815.69
1997 08 10 12	50803.20	1.02	449.54	0.00	21.66	21.66	1830.24
1997 08 11 12	50798.12	10.37	351.23	0.00	21.63	21.63	1921.16
1997 08 12 12	50457.60	5.66	476.87	0.00	17.22	17.22	1493.97
1997 08 13 12	50457.60	18.82	126.21	0.00	13.12	13.12	1231.87
1997 08 14 12	50112.00	5.41	451.14	0.00	15.91	15.91	1471.81
1997 08 15 12	50112.00	0.08	410.49	0.00	15.89	15.89	1272.95
1997 08 16 12	49766.40	5.12	344.20	0.00	18.81	18.81	1895.89
1997 08 17 12	49766.40	0.96	422.94	0.00	21.20	21.20	1822.95
1997 08 18 12	49420.80	0.00	460.54	0.00	14.29	14.29	1117.06
1997 08 19 12	49420.80	0.45	365.91	0.00	14.70	14.70	1168.63
1997 08 20 12	49075.20	0.19	409.06	0.00	16.02	16.02	1134.12
1997 08 21 12	49075.20	10.16	161.10	0.00	12.88	12.88	1285.33
1997 08 22 12	48729.60	17.24	307.07	0.00	13.66	13.66	1435.93
1997 08 23 12	48729.60	3.00	372.81	0.00	15.85	15.85	1530.34
1997 08 24 12	48384.00	0.66	396.56	0.00	16.29	16.29	1386.29
1997 08 25 12	48378.92	2.51	416.98	0.00	16.35	16.35	1274.02
1997 08 26 12	48038.40	5.04	376.91	0.00	17.95	17.95	1359.16
1997 08 27 12	47880.95	4.23	328.02	0.00	18.06	18.06	1530.02
1997 08 28 12	47692.80	11.37	270.64	0.00	17.08	17.08	1694.67
1997 08 29 12	47397.66	16.41	326.77	0.00	16.58	16.58	1588.75
1997 08 30 12	47347.20	9.38	285.77	0.00	16.65	16.65	1517.71
1997 08 31 12	47001.60	2.21	391.02	0.00	16.94	16.94	1518.09
1997 09 01 12	47001.60	1.69	385.04	0.00	18.70	18.70	1767.25
1997 09 02 12	46656.00	0.50	379.06	0.00	19.73	19.73	1893.53
1997 09 03 12	46656.00	9.89	257.97	0.00	15.54	15.54	1515.33
1997 09 04 12	46310.40	0.00	273.27	0.00	9.77	9.77	976.90
1997 09 05 12	46310.40	0.00	377.26	0.00	11.93	11.93	996.29
1997 09 06 12	45964.80	0.04	364.36	0.00	14.93	14.93	1157.75
1997 09 07 12	45931.69	4.13	237.62	0.00	15.86	15.86	1445.19
1997 09 08 12	45619.20	1.09	305.26	0.00	15.35	15.35	1402.95
1997 09 09 12	45273.60	0.67	207.35	0.00	14.20	14.20	1379.81
1997 09 10 12	45273.60	2.40	243.39	0.00	14.78	14.78	1473.79
1997 09 11 12	44928.00	0.56	240.36	0.00	15.20	15.20	1511.28
1997 09 12 12	44928.00	15.00	278.75	0.00	15.63	15.63	1596.53
1997 09 13 12	44582.40	3.11	304.92	0.00	17.71	17.71	1609.57
1997 09 14 12	44582.40	0.00	274.53	0.00	16.80	16.80	1468.78
1997 09 15 12	44236.80	0.00	414.90	0.00	17.88	17.88	1534.77
1997 09 16 12	44236.80	0.00	259.86	0.00	14.28	14.28	1221.15
1997 09 17 12	43891.20	0.15	427.66	0.00	10.31	10.31	963.80
1997 09 18 12	43545.60	0.84	420.31	0.00	15.75	15.75	1374.00
1997 09 19 12	43545.60	0.25	301.10	0.00	16.53	16.53	1321.53
1997 09 20 12	43200.00	12.69	90.70	0.00	15.82	15.82	1566.39
1997 09 21 12	43200.00	0.00	295.98	0.00	7.77	7.77	843.18
1997 09 22 12	42854.40	0.00	376.10	0.00	6.86	6.86	708.24
1997 09 23 12	42854.40	0.91	228.33	0.00	10.03	10.03	961.20
1997 09 24 12	42508.80	0.00	319.22	0.00	5.37	5.37	588.60
1997 09 25 12	42168.28	0.00	344.50	0.00	7.54	7.54	751.66
1997 09 26 12	42163.20	0.00	185.50	0.00	10.42	10.42	1031.74
1997 09 27 12	41817.60	0.00	382.26	0.00	9.27	9.27	860.43
1997 09 28 12	41817.60	0.06	371.38	0.00	9.54	9.54	820.72
1997 09 29 12	41472.00	21.25	151.82	0.00	9.86	9.86	1145.29
1997 09 30 12	41472.00	0.44	257.17	0.00	12.42	12.42	1108.74
1997 10 01 12	41126.40	0.33	241.41	0.00	6.23	6.23	743.98
1997 10 02 12	41126.40	0.07	367.83	0.00	4.11	4.11	583.42
1997 10 03 12	40780.80	0.24	252.37	0.00	5.91	5.91	647.17
1997 10 04 12	40468.31	0.27	205.19	0.00	8.20	8.20	952.90
1997 10 05 12	40435.20	6.08	233.45	0.00	12.26	12.26	1255.46
1997 10 06 12	40089.60	0.00	315.57	0.00	14.90	14.90	1144.51
1997 10 07 12	40089.60	0.00	374.03	0.00	11.84	11.84	812.21
1997 10 08 12	39744.00	0.00	373.96	0.00	8.04	8.04	601.20
1997 10 09 12	39744.00	0.02	191.77	0.00	9.89	9.89	774.87
1997 10 10 12	39398.40	0.15	347.82	0.00	14.09	14.09	1187.94
1997 10 11 12	39398.40	0.11	366.85	0.00	6.48	6.48	611.73
1997 10 12 12	39052.80	0.00	201.78	0.00	5.59	5.59	551.97
1997 10 13 12	39002.34	0.00	156.78	0.00	9.59	9.59	805.51
1997 10 14 12	38707.20	0.00	299.03	0.00	10.73	10.73	1020.32
1997 10 15 12	38519.05	0.00	264.90	0.00	12.09	12.09	1159.27
1997 10 16 12	38361.60	0.10	145.14	0.00	11.04	11.04	1041.10
1997 10 17 12	38049.11	0.00	285.29	0.00	6.57	6.57	636.41
1997 10 18 12	38016.00	0.00	301.30	0.00	6.78	6.78	679.09
1997 10 19 12	37670.40	0.00	340.92	0.00	6.25	6.25	640.80
1997 10 20 12	37670.40	0.86	291.65	0.00	6.70	6.70	703.25
1997 10 21 12	37324.80	0.70	336.27	0.00	6.24	6.24	660.57
1997 10 22 12	37324.80	0.95	106.17	0.00	1.70	1.70	502.57
1997 10 23 12	36979.20	1.35	200.04	0.00	-1.55	-1.55	343.69
1997 10 24 12	36979.20	0.00	185.01	0.00	-0.33	-0.33	413.05
1997 10 25 12	36633.60	0.11	174.28	0.00	-0.07	-0.07	438.97
1997 10 26 12	36633.60	1.53	314.17	0.00	0.18	0.18	410.92
1997 10 27 12	36288.00	19.13	85.59	0.00	0.90	0.90	549.71
1997 10 28 12	36288.00	3.05	83.14	0.00	0.73	0.73	592.42
1997 10 29 12	35942.40	0.00	210.51	0.00	0.02	0.02	518.66
1997 10 30 12	35942.40	0.22	270.20	0.00	3.15	3.15	598.15
1997 10 31 12	35601.88	0.70	267.60	0.00	3.87	3.87	554.05
1997 11 01 12	35596.80	3.60	102.49	0.00	7.60	7.60	966.00
1997 11 02 12	35284.31	56.70	204.80	0.00	11.67	11.67	1284.99
1997 11 03 12	35251.20	14.54	270.98	0.00	10.11	10.11	1014.73
1997 11 04 12	35063.05	1.23	162.84	0.00	7.17	7.17	887.27
1997 11 05 12	34905.60	9.74	319.62	0.00	6.99	6.99	811.17
1997 11 06 12	34788.34	0.00	241.85	0.00	5.10	5.10	584.75
1997 11 07 12	34560.00	0.02	285.59	0.00	3.97	3.97	589.78
1997 11 08 12	34559.36	1.15	185.84	0.00	2.52	2.52	607.48
1997 11 09 12	34214.40	10.51	109.86	0.00	3.96	3.96	737.06
1997 11 10 12	34214.40	18.45	142.53	0.00	4.85	4.85	769.94
1997 11 11 12	33901.91	0.00	131.80	0.00	1.86	1.86	578.45
1997 11 12 12	33868.80	0.04	171.93	0.00	-1.87	-1.87	303.20
1997 11 13 12	33818.34	0.68	272.23	0.00	-3.48	-3.48	269.31
1997 11 14 12	33523.20	1.75	152.60	0.00	-6.30	-6.30	297.67
1997 11 15 12	33523.20	7.19	137.96	0.00	-3.47	-3.47	418.09
1997 11 16 12	33272.90	2.64	203.42	0.00	-3.28	-3.28	401.55
1997 11 17 12	33177.60	0.47	211.35	0.00	-4.73	-4.73	313.52
1997 11 18 12	33168.39	0.12	272.18	0.00	-4.84	-4.84	328.30
1997 11 19 12	32837.08	0.00	274.96	0.00	-2.51	-2.51	430.42
1997 11 20 12	32832.00	0.00	142.12	0.00	-1.53	-1.53	442.31
1997 11 21 12	32781.54	0.00	124.04	0.00	-1.72	-1.72	451.08
1997 11 22 12	32491.48	1.20	213.06	0.00	-0.92	-0.92	488.66
1997 11 23 12	32486.40	3.38	81.40	0.00	-5.20	-5.20	349.01
1997 11 24 12	32477.19	1.96	180.25	0.00	-2.30	-2.30	447.74
1997 11 25 12	32173.90	0.32	261.01	0.00	-6.91	-6.91	284.54
1997 11 26 12	32140.80	1.24	230.06	0.00	-1.05	-1.05	493.68
1997 11 27 12	32140.16	12.21	194.60	0.00	-1.99	-1.99	470.84
1997 11 28 12	31952.65	0.64	152.54	0.00	-7.89	-7.89	258.61
1997 11 29 12	31795.20	0.03	266.43	0.00	-3.98	-3.98	385.40
1997 11 30 12	31795.20	0.30	241.07	0.00	-3.54	-3.54	388.24
1997 12 01 12	31785.99	12.53	88.10	0.00	-3.11	-3.11	434.72
1997 12 02 12	31607.05	1.29	152.98	0.00	-5.99	-5.99	321.56
1997 12 03 12	31454.68	0.06	241.90	0.00	-4.15	-4.15	385.35
1997 12 04 12	31449.60	0.71	94.34	0.00	-2.46	-2.46	400.31
1997 12 05 12	31449.60	1.82	73.60	0.00	-1.38	-1.38	498.38
1997 12 06 12	31440.39	3.44	142.85	0.00	-1.81	-1.81	500.58
1997 12 07 12	31261.45	0.00	160.97	0.00	-2.37	-2.37	451.20
1997 12 08 12	31137.10	0.00	239.84	0.00	-5.44	-5.44	356.96
1997 12 09 12	31104.00	0.01	234.22	0.00	-7.76	-7.76	264.36
1997 12 10 12	31104.00	1.07	238.40	0.00	-6.65	-6.65	303.36
1997 12 11 12	31104.00	0.09	237.72	0.00	-9.87	-9.87	249.55
1997 12 12 12	31103.35	0.02	175.75	0.00	-8.07	-8.07	266.04
1997 12 13 12	31094.79	0.00	113.84	0.00	-4.84	-4.84	381.09
1997 12 14 12	31053.54	0.38	156.91	0.00	-5.26	-5.26	348.12
1997 12 15 12	30986.74	0.96	167.29	0.00	-15.93	-15.93	129.63
1997 12 16 12	30915.85	0.11	227.20	0.00	-9.84	-9.84	257.81
1997 12 17 12	30853.70	0.00	209.18	0.00	-2.88	-2.88	386.45
1997 12 18 12	30791.50	0.02	234.63	0.00	-5.44	-5.44	328.52
1997 12 19 12	30791.50	0.02	186.40	0.00	-3.45	-3.45	373.92
1997 12 20 12	30791.50	0.14	113.97	0.00	-2.90	-2.90	412.09
1997 12 21 12	30791.50	0.00	238.73	0.00	-12.33	-12.33	180.14
1997 12 22 12	30791.50	0.17	233.27	0.00	-12.63	-12.63	177.21
1997 12 23 12	30791.50	4.17	130.38	0.00	-9.14	-9.14	251.73
1997 12 24 12	30853.70	2.40	200.16	0.00	-5.05	-5.05	374.52
1997 12 25 12	30853.70	17.87	92.20	0.00	-5.24	-5.24	388.32
1997 12 26 12	30915.85	0.20	88.04	0.00	-1.19	-1.19	525.10
1997 12 27 12	30986.74	0.14	102.93	0.00	-2.24	-2.24	444.89
1997 12 28 12	31053.54	0.25	238.42	0.00	-7.70	-7.70	284.28
1997 12 29 12	31094.79	0.80	188.84	0.00	-11.57	-11.57	203.93
1997 12 30 12	31104.00	18.55	118.00	0.00	-1.70	-1.70	526.01
1997 12 31 12	31104.00	0.31	164.07	0.00	-9.09	-9.09	258.57
1998 01 01 12	31104.00	1.36	210.98	0.00	-19.42	-19.42	101.17
1998 01 02 12	31109.08	0.04	188.73	0.00	-8.13	-8.13	305.02
1998 01 03 12	31199.30	0.53	131.04	0.00	-0.06	-0.06	546.35
1998 01 04 12	31332.34	1.10	228.54	0.00	-0.41	-0.41	511.95
1998 01 05 12	31448.96	3.41	78.94	0.00	-5.49	-5.49	349.97
1998 01 06 12	31449.60	8.11	71.48	0.00	-1.21	-1.21	518.05
1998 01 07 12	31449.60	12.17	80.15	0.00	-5.12	-5.12	381.32
1998 01 08 12	31544.90	44.71	73.08	0.00	-4.88	-4.88	391.10
1998 01 09 12	31744.74	16.18	106.04	0.00	-5.52	-5.52	372.76
1998 01 10 12	31795.20	4.63	213.27	0.00	-3.30	-3.30	442.68
1998 01 11 12	31795.20	0.47	180.68	0.00	-2.41	-2.41	412.25
1998 01 12 12	31828.31	1.22	259.54	0.00	-10.35	-10.35	205.99
1998 01 13 12	32090.34	0.66	94.16	0.00	-7.48	-7.48	329.11
1998 01 14 12	32140.80	2.25	217.95	0.00	-11.95	-11.95	188.35
1998 01 15 12	32140.80	0.12	189.32	0.00	-16.44	-16.44	139.92
1998 01 16 12	32298.25	12.59	125.45	0.00	-9.89	-9.89	245.72
1998 01 17 12	32486.40	1.45	249.02	0.00	-9.92	-9.92	247.01
1998 01 18 12	32486.40	0.44	226.10	0.00	-8.09	-8.09	309.65
1998 01 19 12	32643.85	6.47	72.50	0.00	-4.85	-4.85	394.28
1998 01 20 12	32832.00	1.08	85.62	0.00	-2.71	-2.71	464.53
1998 01 21 12	32832.00	0.52	229.71	0.00	-4.33	-4.33	372.46
1998 01 22 12	32989.45	1.37	256.01	0.00	-14.36	-14.36	158.29
1998 01 23 12	33177.60	0.76	201.86	0.00	-16.44	-16.44	129.69
1998 01 24 12	33177.60	26.32	80.40	0.00	-3.83	-3.83	439.59
1998 01 25 12	33472.74	0.07	217.44	0.00	-3.71	-3.71	408.18
1998 01 26 12	33523.20	0.03	292.57	0.00	-13.03	-13.03	163.71
1998 01 27 12	33556.31	0.41	295.66	0.00	-17.18	-17.18	123.58
1998 01 28 12	33868.80	0.34	224.08	0.00	-8.42	-8.42	284.64
1998 01 29 12	33868.80	0.25	210.93	0.00	-5.63	-5.63	356.82
1998 01 30 12	34163.94	0.76	117.61	0.00	-5.32	-5.32	380.58
1998 01 31 12	34214.40	0.10	159.55	0.00	-3.31	-3.31	436.94
1998 02 01 12	34309.70	0.05	310.39	0.00	-7.13	-7.13	313.76
1998 02 02 12	34560.00	0.00	309.89	0.00	-4.42	-4.42	333.45
1998 02 03 12	34565.08	0.15	298.07	0.00	-2.57	-2.57	417.20
1998 02 04 12	34905.60	0.19	321.12	0.00	-5.39	-5.39	354.49
1998 02 05 12	34905.60	0.00	307.23	0.00	-8.14	-8.14	252.71
1998 02 06 12	35250.56	0.00	333.10	0.00	-9.29	-9.29	217.79
1998 02 07 12	35251.20	0.00	332.41	0.00	-9.40	-9.40	241.48
1998 02 08 12	35587.59	0.00	322.47	0.00	-9.57	-9.57	225.63
1998 02 09 12	35596.80	0.11	333.73	0.00	-9.45	-9.45	244.11
1998 02 10 12	35891.94	0.03	301.90	0.00	-6.30	-6.30	297.28
1998 02 11 12	35942.40	0.22	323.49	0.00	-3.44	-3.44	401.94
1998 02 12 12	36170.73	20.97	133.35	0.00	0.96	0.96	618.12
1998 02 13 12	36288.00	0.42	323.78	0.00	-2.39	-2.39	443.86
1998 02 14 12	36516.34	0.00	368.01	0.00	-13.05	-13.05	163.97
1998 02 15 12	36633.60	0.64	370.01	0.00	-17.00	-17.00	119.90
1998 02 16 12	36861.94	0.00	274.70	0.00	-11.45	-11.45	182.13
1998 02 17 12	36979.20	1.13	174.26	0.00	-3.61	-3.61	330.17
1998 02 18 12	37274.34	17.32	109.90	0.00	-2.92	-2.92	441.66
1998 02 19 12	37324.80	18.95	143.45	0.00	-1.43	-1.43	510.23
1998 02 20 12	37661.19	0.64	202.85	0.00	-0.95	-0.95	521.34
1998 02 21 12	37670.40	0.00	183.74	0.00	-1.39	-1.39	499.71
1998 02 22 12	38015.36	0.00	374.91	0.00	-2.41	-2.41	445.05
1998 02 23 12	38016.00	1.88	359.06	0.00	-3.78	-3.78	346.54
1998 02 24 12	38361.60	4.45	193.76	0.00	-2.32	-2.32	461.69
1998 02 25 12	38361.60	33.44	95.95	0.00	-0.15	-0.15	563.93
1998 02 26 12	38707.20	0.17	207.99	0.00	-1.50	-1.50	481.31
1998 02 27 12	38707.20	0.04	187.12	0.00	-0.71	-0.71	515.32
1998 02 28 12	39052.80	0.06	238.18	0.00	1.04	1.04	602.19
1998 03 01 12	39052.80	1.31	135.87	0.00	1.22	1.22	626.32
1998 03 02 12	39398.40	0.60	198.31	0.00	1.29	1.29	618.49
1998 03 03 12	39431.50	0.00	258.66	0.00	1.36	1.36	579.25
1998 03 04 12	39744.00	0.00	303.19	0.00	-0.96	-0.96	471.43
1998 03 05 12	40039.14	0.00	312.11	0.00	-0.99	-0.99	448.56
1998 03 06 12	40089.60	0.06	339.41	0.00	-2.13	-2.13	395.34
1998 03 07 12	40435.20	4.23	116.83	0.00	-2.29	-2.29	410.80
1998 03 08 12	40435.20	5.77	458.47	0.00	-1.43	-1.43	464.70
1998 03 09 12	40780.80	32.90	148.64	0.00	-0.17	-0.17	564.24
1998 03 10 12	40780.80	16.08	209.80	0.00	4.30	4.30	731.45
1998 03 11 12	41126.40	0.06	269.65	0.00	-9.03	-9.03	206.35
1998 03 12 12	41126.40	0.60	287.79	0.00	-12.89	-12.89	145.00
1998 03 13 12	41472.00	1.97	439.98	0.00	-13.90	-13.90	135.21
1998 03 14 12	41808.39	6.76	307.61	0.00	-5.27	-5.27	335.09
1998 03 15 12	41817.60	0.01	185.65	0.00	-2.97	-2.97	420.50
1998 03 16 12	42163.20	0.09	329.93	0.00	-3.43	-3.43	357.04
1998 03 17 12	42163.20	0.00	500.30	0.00	-4.61	-4.61	301.75
1998 03 18 12	42508.80	1.48	481.65	0.00	-2.35	-2.35	317.11
1998 03 19 12	42508.80	5.19	134.25	0.00	-0.97	-0.97	460.61
1998 03 20 12	42854.40	2.46	232.43	0.00	-2.87	-2.87	444.15
1998 03 21 12	42854.40	0.55	203.61	0.00	-4.79	-4.79	366.13
1998 03 22 12	43200.00	11.44	229.05	0.00	-6.06	-6.06	339.51
1998 03 23 12	43545.60	7.40	209.73	0.00	-6.08	-6.08	322.86
1998 03 24 12	43545.60	0.14	392.85	0.00	-3.61	-3.61	351.36
1998 03 25 12	43891.20	0.13	519.89	0.00	-3.17	-3.17	322.97
1998 03 26 12	43891.20	0.07	247.32	0.00	-0.52	-0.52	429.80
1998 03 27 12	44236.80	0.08	418.94	0.00	7.30	7.30	749.19
1998 03 28 12	44236.80	0.12	411.22	0.00	12.07	12.07	960.81
1998 03 29 12	44582.40	0.56	381.67	0.00	12.96	12.96	1063.53
1998 03 30 12	44591.61	0.90	415.48	0.00	9.43	9.43	893.91
1998 03 31 12	44928.00	15.79	343.70	0.00	14.76	14.76	1208.02
1998 04 01 12	45273.60	6.09	199.30	0.00	5.96	5.96	793.98
1998 04 02 12	45273.60	11.22	166.04	0.00	2.88	2.88	670.60
1998 04 03 12	45619.20	6.84	193.35	0.00	1.01	1.01	570.60
1998 04 04 12	45619.20	0.39	266.41	0.00	-0.83	-0.83	457.41
1998 04 05 12	45964.80	0.00	194.51	0.00	-0.40	-0.40	459.35
1998 04 06 12	45964.80	0.00	281.26	0.00	1.77	1.77	522.02
1998 04 07 12	46310.40	0.00	525.03	0.00	3.89	3.89	490.89
1998 04 08 12	46319.61	0.00	518.09	0.00	5.72	5.72	474.44
1998 04 09 12	46656.00	0.00	534.98	0.00	6.66	6.66	473.43
1998 04 10 12	46968.50	0.00	447.03	0.00	2.02	2.02	357.80
1998 04 11 12	47001.60	0.00	548.78	0.00	2.32	2.32	359.85
1998 04 12 12	47347.20	0.00	542.21	0.00	6.30	6.30	380.10
1998 04 13 12	47347.20	0.00	547.98	0.00	7.70	7.70	449.63
1998 04 14 12	47692.80	0.06	548.78	0.00	7.49	7.49	437.82
1998 04 15 12	47692.80	0.04	545.00	0.00	9.40	9.40	473.60
1998 04 16 12	48038.40	0.43	360.84	0.00	9.23	9.23	830.80
1998 04 17 12	48038.40	19.90	262.60	0.00	11.00	11.00	1185.79
1998 04 18 12	48384.00	0.99	426.16	0.00	8.77	8.77	864.46
1998 04 19 12	48384.64	0.00	434.47	0.00	8.07	8.07	614.94
1998 04 20 12	48729.60	19.12	129.79	0.00	6.53	6.53	837.81
1998 04 21 12	48738.81	0.60	503.23	0.00	6.52	6.52	618.54
1998 04 22 12	49075.20	0.00	560.66	0.00	8.05	8.05	518.88
1998 04 23 12	49125.66	1.42	490.27	0.00	9.67	9.67	590.90
1998 04 24 12	49420.80	22.01	197.26	0.00	5.35	5.35	768.90
1998 04 25 12	49538.06	4.75	196.62	0.00	5.66	5.66	725.43
1998 04 26 12	49766.40	0.71	458.24	0.00	3.04	3.04	472.74
1998 04 27 12	49883.66	0.27	329.15	0.00	2.15	2.15	444.40
1998 04 28 12	50112.00	0.26	355.39	0.00	4.02	4.02	548.21
1998 04 29 12	50229.27	0.00	567.26	0.00	8.71	8.71	568.37
1998 04 30 12	50457.60	0.08	558.11	0.00	12.54	12.54	663.78
1998 05 01 12	50508.06	1.89	507.06	0.00	15.67	15.67	793.86
1998 05 02 12	50803.20	10.70	143.57	0.00	12.85	12.85	1255.03
1998 05 03 12	50812.41	0.91	433.41	0.00	12.73	12.73	1243.98
1998 05 04 12	51148.80	0.23	246.54	0.00	12.59	12.59	1264.29
1998 05 05 12	51149.44	4.25	218.17	0.00	13.24	13.24	1378.35
1998 05 06 12	51494.40	31.77	211.57	0.00	14.34	14.34	1504.40
1998 05 07 12	51494.40	7.94	193.63	0.00	13.19	13.19	1385.59
1998 05 08 12	51834.92	0.27	392.74	0.00	14.61	14.61	1376.87
1998 05 09 12	51840.00	0.12	312.94	0.00	14.91	14.91	1418.53
1998 05 10 12	52028.15	4.01	143.49	0.00	11.44	11.44	1200.84
1998 05 11 12	52185.60	1.64	495.11	0.00	11.29	11.29	915.15
