  44.82
 133.00
 587675987
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1999 09 06 12	45964.80	0.05	410.47	0.00	20.59	20.59	1997.75
1999 09 07 12	45734.81	2.43	303.95	0.00	21.99	21.99	2248.69
1999 09 08 12	45619.20	1.23	324.09	0.00	21.92	21.92	2244.34
1999 09 09 12	45273.60	0.00	299.03	0.00	21.25	21.25	2162.21
1999 09 10 12	45273.60	6.52	244.97	0.00	19.87	19.87	2118.75
1999 09 11 12	44928.00	42.34	355.04	0.00	21.11	21.11	2059.68
1999 09 12 12	44928.00	0.55	418.23	0.00	17.11	17.11	1309.06
1999 09 13 12	44582.40	0.00	434.32	0.00	17.71	17.71	1265.19
1999 09 14 12	44582.40	0.00	427.94	0.00	16.64	16.64	1455.76
1999 09 15 12	44236.80	1.26	353.40	0.00	18.74	18.74	1730.14
1999 09 16 12	44090.15	17.26	95.96	0.00	17.84	17.84	1859.17
1999 09 17 12	43891.20	64.06	174.89	0.00	15.91	15.91	1673.83
1999 09 18 12	43545.60	12.54	411.02	0.00	14.29	14.29	1182.78
1999 09 19 12	43545.60	0.00	432.60	0.00	12.01	12.01	909.64
1999 09 20 12	43200.00	0.00	428.42	0.00	12.75	12.75	1134.87
1999 09 21 12	43200.00	0.53	355.20	0.00	16.69	16.69	1612.74
1999 09 22 12	42854.40	34.77	189.38	0.00	17.19	17.19	1776.49
1999 09 23 12	42854.40	13.07	293.15	0.00	15.62	15.62	1452.02
1999 09 24 12	42508.80	0.00	404.31	0.00	15.29	15.29	1300.71
1999 09 25 12	42361.27	7.87	267.60	0.00	14.91	14.91	1366.03
1999 09 26 12	42163.20	0.00	411.07	0.00	11.82	11.82	930.19
1999 09 27 12	41817.60	0.00	406.93	0.00	12.44	12.44	967.46
1999 09 28 12	41817.60	0.00	391.55	0.00	13.09	13.09	1175.11
1999 09 29 12	41472.00	0.00	369.92	0.00	13.21	13.21	1282.06
1999 09 30 12	41472.00	5.03	300.31	0.00	15.14	15.14	1525.88
1999 10 01 12	41126.40	0.00	411.33	0.00	12.97	12.97	1081.10
1999 10 02 12	41126.40	0.02	392.92	0.00	10.83	10.83	883.69
1999 10 03 12	40780.80	0.16	233.74	0.00	12.64	12.64	1140.63
1999 10 04 12	40665.19	11.05	112.66	0.00	7.11	7.11	794.82
1999 10 05 12	40435.20	0.06	242.66	0.00	6.56	6.56	724.90
1999 10 06 12	40089.60	1.24	290.71	0.00	7.96	7.96	773.14
1999 10 07 12	40089.60	0.00	374.42	0.00	4.49	4.49	545.43
1999 10 08 12	39744.00	0.00	338.41	0.00	3.17	3.17	491.28
1999 10 09 12	39744.00	3.14	177.05	0.00	10.30	10.30	1079.36
1999 10 10 12	39398.40	0.00	355.75	0.00	11.67	11.67	964.76
1999 10 11 12	39398.40	2.50	350.86	0.00	13.06	13.06	1103.60
1999 10 12 12	39052.80	0.00	334.71	0.00	8.00	8.00	641.61
1999 10 13 12	39052.80	0.00	158.02	0.00	7.14	7.14	750.54
1999 10 14 12	38707.20	35.84	149.78	0.00	11.66	11.66	1267.99
1999 10 15 12	38684.81	0.00	359.09	0.00	4.11	4.11	506.25
1999 10 16 12	38361.60	0.00	335.56	0.00	8.63	8.63	849.34
1999 10 17 12	38245.99	0.01	319.73	0.00	14.13	14.13	1353.01
1999 10 18 12	38016.00	7.16	75.46	0.00	10.12	10.12	1120.43
1999 10 19 12	37817.05	1.16	358.24	0.00	3.48	3.48	467.71
1999 10 20 12	37670.40	9.67	84.88	0.00	3.94	3.94	680.71
1999 10 21 12	37406.74	0.09	328.02	0.00	8.39	8.39	869.27
1999 10 22 12	37324.80	0.00	337.04	0.00	8.24	8.24	760.76
1999 10 23 12	37061.14	24.78	164.63	0.00	8.51	8.51	1014.69
1999 10 24 12	36979.20	0.00	296.58	0.00	7.97	7.97	803.21
1999 10 25 12	36715.54	0.00	239.92	0.00	4.48	4.48	534.49
1999 10 26 12	36633.60	0.00	326.15	0.00	6.45	6.45	689.66
1999 10 27 12	36369.94	0.00	273.25	0.00	6.27	6.27	699.52
1999 10 28 12	36288.00	0.00	329.06	0.00	2.84	2.84	488.16
1999 10 29 12	36089.05	0.00	311.72	0.00	5.44	5.44	629.84
1999 10 30 12	35942.40	0.00	308.75	0.00	5.28	5.28	547.74
1999 10 31 12	35794.87	0.22	271.22	0.00	10.02	10.02	1086.50
1999 11 01 12	35596.80	0.00	347.61	0.00	10.20	10.20	863.04
1999 11 02 12	35481.19	0.00	285.70	0.00	8.33	8.33	891.56
1999 11 03 12	35251.20	39.79	119.71	0.00	13.56	13.56	1459.17
1999 11 04 12	35228.81	0.00	299.94	0.00	6.77	6.77	701.16
1999 11 05 12	34905.60	0.00	335.76	0.00	4.75	4.75	552.41
1999 11 06 12	34905.60	0.01	293.52	0.00	6.94	6.94	674.87
1999 11 07 12	34560.00	0.00	263.37	0.00	3.35	3.35	449.91
1999 11 08 12	34560.00	0.00	257.54	0.00	0.50	0.50	354.25
1999 11 09 12	34296.34	0.00	231.63	0.00	0.27	0.27	353.77
1999 11 10 12	34214.40	0.00	167.33	0.00	5.62	5.62	731.84
1999 11 11 12	34098.79	0.30	281.36	0.00	-0.22	-0.22	349.50
1999 11 12 12	33868.80	0.00	274.82	0.00	-2.84	-2.84	238.75
1999 11 13 12	33868.80	3.90	126.20	0.00	3.42	3.42	661.36
1999 11 14 12	33605.14	5.86	216.46	0.00	5.45	5.45	822.00
1999 11 15 12	33523.20	12.98	106.33	0.00	5.07	5.07	750.21
1999 11 16 12	33444.49	0.64	82.48	0.00	0.28	0.28	440.24
1999 11 17 12	33177.60	0.18	246.70	0.00	-1.42	-1.42	367.56
1999 11 18 12	33177.60	0.00	226.58	0.00	-0.82	-0.82	345.95
1999 11 19 12	33030.07	0.00	170.77	0.00	2.21	2.21	541.59
1999 11 20 12	32832.00	0.00	283.76	0.00	8.51	8.51	988.37
1999 11 21 12	32832.00	11.59	239.06	0.00	10.99	10.99	1128.56
1999 11 22 12	32684.47	0.00	155.67	0.00	9.23	9.23	921.24
1999 11 23 12	32486.40	0.20	237.95	0.00	10.21	10.21	1057.78
1999 11 24 12	32486.40	0.01	106.39	0.00	8.23	8.23	939.32
1999 11 25 12	32370.79	0.82	130.80	0.00	10.03	10.03	1000.54
1999 11 26 12	32150.68	4.98	74.96	0.00	5.94	5.94	806.01
1999 11 27 12	32140.80	9.95	146.79	0.00	11.69	11.69	1306.34
1999 11 28 12	32118.40	0.12	256.29	0.00	6.26	6.26	718.52
1999 11 29 12	31941.85	0.00	253.10	0.00	1.52	1.52	462.26
1999 11 30 12	31795.20	0.00	245.91	0.00	-0.59	-0.59	367.11
1999 12 01 12	31795.20	0.00	133.55	0.00	-2.62	-2.62	267.45
1999 12 02 12	31772.80	0.00	161.50	0.00	-2.36	-2.36	304.90
1999 12 03 12	31647.67	0.00	236.07	0.00	-0.93	-0.93	366.95
1999 12 04 12	31459.48	0.72	71.93	0.00	1.38	1.38	551.66
1999 12 05 12	31449.60	0.00	155.05	0.00	3.80	3.80	717.79
1999 12 06 12	31449.60	0.15	126.05	0.00	8.24	8.24	1023.59
1999 12 07 12	31427.20	20.74	67.27	0.00	7.57	7.57	983.67
1999 12 08 12	31333.99	7.37	242.40	0.00	3.22	3.22	605.80
1999 12 09 12	31250.65	0.00	240.16	0.00	0.44	0.44	461.97
1999 12 10 12	31113.88	0.01	234.23	0.00	1.68	1.68	578.02
1999 12 11 12	31104.00	23.87	69.28	0.00	5.10	5.10	802.46
1999 12 12 12	31104.00	1.61	128.45	0.00	2.91	2.91	627.31
1999 12 13 12	31104.00	0.30	184.99	0.00	3.21	3.21	679.64
1999 12 14 12	31104.00	0.21	240.47	0.00	2.95	2.95	603.54
1999 12 15 12	31104.00	0.00	117.03	0.00	0.19	0.19	452.81
1999 12 16 12	31081.60	4.90	118.12	0.00	1.98	1.98	659.70
1999 12 17 12	31025.29	0.01	164.14	0.00	1.98	1.98	516.91
1999 12 18 12	30988.39	0.00	207.70	0.00	-2.80	-2.80	251.41
1999 12 19 12	30988.39	0.00	249.46	0.00	-6.61	-6.61	188.63
1999 12 20 12	30988.39	0.00	170.57	0.00	-5.55	-5.55	271.23
1999 12 21 12	30988.39	12.76	209.15	0.00	4.28	4.28	732.53
1999 12 22 12	30988.39	0.00	128.79	0.00	-1.31	-1.31	307.75
1999 12 23 12	30988.39	0.01	171.00	0.00	-3.11	-3.11	201.19
1999 12 24 12	31025.29	0.00	208.57	0.00	-6.68	-6.68	216.33
1999 12 25 12	31025.29	0.00	249.23	0.00	-13.15	-13.15	170.73
1999 12 26 12	31081.60	0.01	190.23	0.00	-6.20	-6.20	354.76
1999 12 27 12	31104.00	0.05	97.29	0.00	-5.30	-5.30	330.91
1999 12 28 12	31104.00	0.00	250.73	0.00	-11.80	-11.80	188.42
1999 12 29 12	31104.00	0.00	207.17	0.00	-8.42	-8.42	262.33
1999 12 30 12	31104.00	1.02	136.21	0.00	-5.18	-5.18	353.79
1999 12 31 12	31104.00	0.00	224.81	0.00	-8.64	-8.64	242.90
2000 01 01 12	31185.94	0.00	189.60	0.00	-6.44	-6.44	310.74
2000 01 02 12	31302.07	1.22	186.32	0.00	-0.60	-0.60	508.26
2000 01 03 12	31370.89	2.79	211.95	0.00	3.53	3.53	684.96
2000 01 04 12	31449.60	9.46	75.22	0.00	1.11	1.11	597.53
2000 01 05 12	31449.60	22.91	228.00	0.00	0.80	0.80	580.11
2000 01 06 12	31449.60	0.00	162.43	0.00	-9.46	-9.46	175.44
2000 01 07 12	31596.25	0.05	161.48	0.00	0.93	0.93	576.52
2000 01 08 12	31716.49	1.66	220.92	0.00	-1.77	-1.77	377.36
2000 01 09 12	31795.20	0.00	153.51	0.00	-0.69	-0.69	423.49
2000 01 10 12	31795.20	0.00	227.22	0.00	0.21	0.21	502.10
2000 01 11 12	31805.08	17.10	237.76	0.00	4.04	4.04	698.52
2000 01 12 12	32025.19	0.00	173.58	0.00	-0.30	-0.30	463.94
2000 01 13 12	32140.80	0.00	256.21	0.00	-8.04	-8.04	180.53
2000 01 14 12	32140.80	0.00	227.62	0.00	-15.71	-15.71	103.46
2000 01 15 12	32287.45	0.01	282.48	0.00	-18.84	-18.84	77.36
2000 01 16 12	32464.00	13.47	186.67	0.00	-10.82	-10.82	260.61
2000 01 17 12	32486.40	3.92	171.36	0.00	-8.12	-8.12	299.09
2000 01 18 12	32496.28	0.15	280.10	0.00	-15.00	-15.00	162.26
2000 01 19 12	32809.60	0.00	286.01	0.00	-19.85	-19.85	118.65
2000 01 20 12	32832.00	0.00	273.61	0.00	-17.52	-17.52	140.92
2000 01 21 12	32841.88	4.35	215.68	0.00	-12.11	-12.11	212.31
2000 01 22 12	33155.20	0.32	204.64	0.00	-18.23	-18.23	112.06
2000 01 23 12	33177.60	0.01	295.23	0.00	-20.24	-20.24	105.53
2000 01 24 12	33324.25	0.15	185.79	0.00	-7.57	-7.57	332.69
2000 01 25 12	33523.20	15.01	133.98	0.00	-4.93	-4.93	398.75
2000 01 26 12	33523.20	8.21	121.85	0.00	0.98	0.98	633.19
2000 01 27 12	33753.19	0.31	123.03	0.00	-6.00	-6.00	354.12
2000 01 28 12	33868.80	0.00	189.42	0.00	-14.29	-14.29	151.42
2000 01 29 12	33950.74	0.00	293.01	0.00	-12.12	-12.12	196.03
2000 01 30 12	34214.40	0.00	308.86	0.00	-10.28	-10.28	236.92
2000 01 31 12	34214.40	8.00	106.77	0.00	-3.27	-3.27	455.64
2000 02 01 12	34481.29	0.00	251.51	0.00	-1.80	-1.80	436.48
2000 02 02 12	34560.00	0.00	263.80	0.00	-8.09	-8.09	260.33
2000 02 03 12	34758.07	0.00	275.62	0.00	-12.27	-12.27	188.01
2000 02 04 12	34905.60	0.00	344.39	0.00	-12.75	-12.75	189.19
2000 02 05 12	34987.54	0.00	323.54	0.00	-12.07	-12.07	175.70
2000 02 06 12	35251.20	0.00	322.48	0.00	-9.66	-9.66	205.79
2000 02 07 12	35251.20	0.02	177.34	0.00	-7.95	-7.95	261.45
2000 02 08 12	35596.80	0.04	366.02	0.00	-14.38	-14.38	137.01
2000 02 09 12	35596.80	0.06	310.45	0.00	-5.93	-5.93	327.04
2000 02 10 12	35942.40	0.00	309.41	0.00	-2.05	-2.05	403.92
2000 02 11 12	35942.40	5.30	151.20	0.00	-0.96	-0.96	528.13
2000 02 12 12	36288.00	11.01	380.78	0.00	-7.21	-7.21	292.71
2000 02 13 12	36288.00	0.00	318.49	0.00	-9.05	-9.05	223.32
2000 02 14 12	36633.60	38.37	107.31	0.00	-1.46	-1.46	498.68
2000 02 15 12	36633.60	0.00	308.34	0.00	-2.54	-2.54	460.06
2000 02 16 12	36979.20	1.43	172.18	0.00	-5.88	-5.88	348.61
2000 02 17 12	36979.20	2.10	405.61	0.00	-7.29	-7.29	309.27
2000 02 18 12	37324.80	0.61	338.60	0.00	-14.96	-14.96	136.74
2000 02 19 12	37324.80	5.20	241.82	0.00	-5.17	-5.17	351.92
2000 02 20 12	37670.40	0.03	351.86	0.00	-6.73	-6.73	301.87
2000 02 21 12	37670.40	0.08	398.47	0.00	-6.10	-6.10	265.07
2000 02 22 12	38016.00	0.00	313.51	0.00	-8.05	-8.05	228.36
2000 02 23 12	38016.00	0.00	307.05	0.00	-0.15	-0.15	502.66
2000 02 24 12	38361.60	0.00	401.95	0.00	1.78	1.78	572.19
2000 02 25 12	38361.60	0.01	408.76	0.00	-0.69	-0.69	427.88
2000 02 26 12	38707.20	0.00	373.18	0.00	-0.88	-0.88	451.80
2000 02 27 12	38707.20	0.28	348.87	0.00	5.84	5.84	825.97
2000 02 28 12	39052.80	8.60	243.57	0.00	7.42	7.42	952.12
2000 02 29 12	39062.68	4.30	287.72	0.00	5.74	5.74	778.18
2000 03 01 12	39398.40	0.01	329.10	0.00	4.05	4.05	604.00
2000 03 02 12	39628.39	7.67	114.05	0.00	3.43	3.43	677.91
2000 03 03 12	39744.00	8.51	197.68	0.00	2.51	2.51	623.16
2000 03 04 12	40089.60	1.57	187.63	0.00	2.28	2.28	548.26
2000 03 05 12	40089.60	0.01	150.16	0.00	0.53	0.53	459.80
2000 03 06 12	40435.20	0.25	200.66	0.00	0.85	0.85	442.75
2000 03 07 12	40435.20	0.00	208.50	0.00	1.17	1.17	403.20
2000 03 08 12	40780.80	0.00	457.95	0.00	1.30	1.30	365.85
2000 03 09 12	40780.80	0.36	216.81	0.00	3.24	3.24	587.24
2000 03 10 12	41126.40	6.30	470.94	0.00	2.12	2.12	535.83
2000 03 11 12	41126.40	0.12	315.76	0.00	-2.08	-2.08	286.16
2000 03 12 12	41472.00	24.59	143.82	0.00	1.01	1.01	603.24
2000 03 13 12	41817.60	0.93	476.77	0.00	-1.26	-1.26	420.96
2000 03 14 12	41817.60	0.00	278.91	0.00	-3.12	-3.12	309.69
2000 03 15 12	42163.20	0.00	464.18	0.00	4.31	4.31	621.05
2000 03 16 12	42163.20	0.20	150.44	0.00	6.59	6.59	780.58
2000 03 17 12	42508.80	11.26	180.13	0.00	-0.92	-0.92	451.21
2000 03 18 12	42508.80	0.16	530.86	0.00	-6.99	-6.99	229.52
2000 03 19 12	42854.40	0.03	527.79	0.00	-4.82	-4.82	279.92
2000 03 20 12	42854.40	0.00	518.78	0.00	-1.45	-1.45	386.82
2000 03 21 12	43200.00	0.00	518.02	0.00	1.86	1.86	460.39
2000 03 22 12	43545.60	0.00	524.83	0.00	3.90	3.90	436.32
2000 03 23 12	43545.60	0.00	516.03	0.00	5.96	5.96	460.16
2000 03 24 12	43891.20	0.00	529.35	0.00	6.48	6.48	537.88
2000 03 25 12	43891.20	0.01	515.68	0.00	5.67	5.67	468.51
2000 03 26 12	44236.80	0.84	386.31	0.00	8.66	8.66	828.91
2000 03 27 12	44236.80	0.21	472.39	0.00	7.49	7.49	591.17
2000 03 28 12	44582.40	30.58	213.10	0.00	5.93	5.93	819.32
2000 03 29 12	44582.40	3.56	231.24	0.00	6.29	6.29	856.57
2000 03 30 12	44928.00	0.11	299.69	0.00	5.35	5.35	659.18
2000 03 31 12	45273.60	0.08	254.29	0.00	5.74	5.74	627.03
2000 04 01 12	45273.60	0.00	352.48	0.00	5.83	5.83	566.90
2000 04 02 12	45619.20	4.91	359.00	0.00	8.24	8.24	700.97
2000 04 03 12	45619.20	4.33	276.06	0.00	8.68	8.68	921.68
2000 04 04 12	45964.80	16.19	191.12	0.00	8.98	8.98	1079.11
2000 04 05 12	45964.80	3.83	329.51	0.00	9.94	9.94	981.71
2000 04 06 12	46310.40	0.37	503.36	0.00	4.41	4.41	484.57
2000 04 07 12	46310.40	0.41	306.48	0.00	5.45	5.45	639.67
2000 04 08 12	46656.00	2.13	307.60	0.00	7.49	7.49	810.12
2000 04 09 12	46771.61	19.42	237.65	0.00	11.02	11.02	1228.00
2000 04 10 12	47001.60	1.32	236.03	0.00	2.47	2.47	501.02
2000 04 11 12	47337.32	0.11	418.93	0.00	2.82	2.82	391.96
2000 04 12 12	47347.20	9.36	202.51	0.00	4.41	4.41	684.90
2000 04 13 12	47692.80	0.03	549.32	0.00	0.67	0.67	341.62
2000 04 14 12	47692.80	0.00	553.59	0.00	2.17	2.17	355.86
2000 04 15 12	48038.40	0.14	525.15	0.00	9.51	9.51	805.96
2000 04 16 12	48038.40	0.06	222.47	0.00	10.09	10.09	1009.12
2000 04 17 12	48384.00	0.00	553.22	0.00	2.96	2.96	390.73
2000 04 18 12	48384.00	0.01	544.97	0.00	4.44	4.44	376.63
2000 04 19 12	48729.60	0.16	139.16	0.00	4.12	4.12	621.73
2000 04 20 12	48729.60	0.01	240.36	0.00	5.80	5.80	748.57
2000 04 21 12	49075.20	0.16	250.69	0.00	6.49	6.49	705.74
2000 04 22 12	49075.20	32.70	142.88	0.00	4.82	4.82	755.42
2000 04 23 12	49420.80	24.75	211.86	0.00	8.26	8.26	1024.83
2000 04 24 12	49420.80	10.79	104.34	0.00	8.44	8.44	1030.25
2000 04 25 12	49766.40	1.13	333.89	0.00	4.25	4.25	562.99
2000 04 26 12	49766.40	0.16	460.09	0.00	4.18	4.18	532.32
2000 04 27 12	50112.00	2.47	156.54	0.00	3.31	3.31	628.41
2000 04 28 12	50112.00	0.09	205.44	0.00	5.41	5.41	731.01
2000 04 29 12	50457.60	0.00	562.50	0.00	9.35	9.35	762.96
2000 04 30 12	50457.60	0.65	350.20	0.00	9.02	9.02	731.44
2000 05 01 12	50803.20	0.00	511.64	0.00	6.23	6.23	490.70
2000 05 02 12	50803.20	0.64	258.91	0.00	8.11	8.11	767.66
2000 05 03 12	51148.80	0.00	526.23	0.00	7.36	7.36	530.77
2000 05 04 12	51148.80	0.00	517.69	0.00	7.73	7.73	700.01
2000 05 05 12	51412.46	0.07	369.73	0.00	11.70	11.70	989.69
2000 05 06 12	51494.40	0.05	458.98	0.00	13.66	13.66	811.46
2000 05 07 12	51641.93	2.61	253.94	0.00	11.19	11.19	1039.44
2000 05 08 12	51840.00	5.70	387.50	0.00	16.32	16.32	1248.24
2000 05 09 12	51862.40	14.07	123.11	0.00	10.24	10.24	1035.00
2000 05 10 12	52185.60	7.18	146.78	0.00	4.97	4.97	738.35
2000 05 11 12	52185.60	17.74	176.14	0.00	6.35	6.35	865.55
2000 05 12 12	52449.26	0.38	526.59	0.00	9.45	9.45	837.20
2000 05 13 12	52531.20	0.20	363.57	0.00	9.98	9.98	842.98
2000 05 14 12	52646.81	8.14	334.59	0.00	10.31	10.31	1021.93
2000 05 15 12	52876.80	0.00	384.95	0.00	10.49	10.49	880.54
2000 05 16 12	52876.80	0.00	519.94	0.00	10.58	10.58	726.61
2000 05 17 12	53075.75	0.00	512.43	0.00	10.87	10.87	755.97
2000 05 18 12	53222.40	10.39	253.78	0.00	11.13	11.13	1110.44
2000 05 19 12	53244.80	7.12	508.08	0.00	10.60	10.60	898.58
2000 05 20 12	53558.12	0.00	538.63	0.00	9.26	9.26	677.42
2000 05 21 12	53568.00	0.01	303.97	0.00	10.07	10.07	708.31
2000 05 22 12	53590.40	0.68	337.91	0.00	10.82	10.82	955.65
2000 05 23 12	53903.73	2.95	198.37	0.00	9.14	9.14	960.49
2000 05 24 12	53913.60	15.23	169.39	0.00	8.86	8.86	1038.36
2000 05 25 12	53936.00	12.90	260.95	0.00	11.01	11.01	1206.17
2000 05 26 12	54112.55	0.14	429.07	0.00	13.72	13.72	1135.10
2000 05 27 12	54259.20	0.00	339.80	0.00	12.68	12.68	1036.51
2000 05 28 12	54259.20	0.00	252.52	0.00	10.50	10.50	956.40
2000 05 29 12	54374.81	0.00	272.27	0.00	10.00	10.00	945.63
2000 05 30 12	54594.93	0.00	371.05	0.00	11.43	11.43	984.19
2000 05 31 12	54604.80	0.00	524.29	0.00	10.92	10.92	1016.09
2000 06 01 12	54604.80	0.00	500.67	0.00	17.04	17.04	1370.90
2000 06 02 12	54683.51	0.01	331.26	0.00	16.50	16.50	1153.86
2000 06 03 12	54803.75	0.09	484.85	0.00	15.33	15.33	1202.39
2000 06 04 12	54950.40	0.24	408.88	0.00	12.93	12.93	861.31
2000 06 05 12	54950.40	0.63	486.61	0.00	12.87	12.87	877.54
2000 06 06 12	54950.40	0.34	330.40	0.00	10.49	10.49	837.91
2000 06 07 12	55029.11	15.02	248.62	0.00	9.28	9.28	984.45
2000 06 08 12	55097.93	0.13	456.02	0.00	13.63	13.63	1012.46
2000 06 09 12	55214.06	1.03	458.20	0.00	16.53	16.53	1290.73
2000 06 10 12	55296.00	0.01	252.66	0.00	13.67	13.67	1019.25
2000 06 11 12	55296.00	8.24	155.10	0.00	9.87	9.87	989.96
2000 06 12 12	55296.00	1.21	374.69	0.00	9.93	9.93	916.44
2000 06 13 12	55296.00	0.02	420.86	0.00	13.06	13.06	976.37
2000 06 14 12	55296.00	0.00	525.37	0.00	12.23	12.23	896.52
2000 06 15 12	55318.40	0.01	378.73	0.00	12.58	12.58	1153.63
2000 06 16 12	55374.71	0.01	493.26	0.00	18.79	18.79	1801.26
2000 06 17 12	55374.71	8.65	405.72	0.00	23.60	23.60	2241.85
2000 06 18 12	55411.61	0.53	360.96	0.00	16.54	16.54	1342.48
2000 06 19 12	55411.61	1.05	427.09	0.00	16.21	16.21	1348.05
2000 06 20 12	55411.61	0.00	496.37	0.00	18.19	18.19	1359.50
2000 06 21 12	55411.61	0.47	318.96	0.00	18.25	18.25	1363.43
2000 06 22 12	55411.61	7.46	362.88	0.00	19.20	19.20	1799.29
2000 06 23 12	55411.61	0.46	506.75	0.00	20.98	20.98	1766.15
2000 06 24 12	55374.71	0.00	511.70	0.00	18.55	18.55	1277.62
2000 06 25 12	55318.40	0.01	477.97	0.00	18.48	18.48	1569.20
2000 06 26 12	55296.00	0.78	501.18	0.00	22.27	22.27	2024.72
2000 06 27 12	55296.00	21.41	355.26	0.00	21.70	21.70	2177.01
2000 06 28 12	55296.00	1.44	520.92	0.00	21.87	21.87	1739.28
2000 06 29 12	55296.00	0.22	347.50	0.00	18.46	18.46	1559.23
2000 06 30 12	55296.00	6.01	372.95	0.00	17.19	17.19	1544.31
2000 07 01 12	55286.12	0.59	483.27	0.00	17.89	17.89	1512.58
2000 07 02 12	55149.35	0.00	488.87	0.00	18.63	18.63	1510.33
2000 07 03 12	55066.01	0.10	383.86	0.00	18.55	18.55	1642.57
2000 07 04 12	54972.80	6.19	263.74	0.00	19.81	19.81	1926.99
2000 07 05 12	54950.40	3.20	435.93	0.00	18.76	18.76	1597.62
2000 07 06 12	54950.40	0.00	480.51	0.00	15.84	15.84	1203.12
2000 07 07 12	54940.52	3.10	307.82	0.00	17.14	17.14	1340.52
2000 07 08 12	54752.33	21.03	385.97	0.00	16.47	16.47	1356.86
2000 07 09 12	54627.19	0.67	452.88	0.00	16.49	16.49	1271.47
2000 07 10 12	54604.80	5.33	302.03	0.00	17.42	17.42	1654.32
2000 07 11 12	54604.80	2.90	378.58	0.00	18.19	18.19	1488.08
2000 07 12 12	54458.15	0.05	490.11	0.00	18.15	18.15	1319.42
2000 07 13 12	54281.60	0.00	486.77	0.00	20.58	20.58	1442.86
2000 07 14 12	54259.20	1.30	375.14	0.00	20.03	20.03	1588.49
2000 07 15 12	54249.32	7.31	457.57	0.00	18.48	18.48	1684.67
2000 07 16 12	54029.21	14.94	294.81	0.00	17.72	17.72	1682.98
2000 07 17 12	53913.60	6.27	326.11	0.00	17.83	17.83	1759.17
2000 07 18 12	53913.60	3.79	353.89	0.00	18.89	18.89	1817.25
2000 07 19 12	53715.53	3.51	423.32	0.00	18.33	18.33	1578.56
2000 07 20 12	53568.00	0.00	469.67	0.00	16.81	16.81	1235.37
2000 07 21 12	53568.00	0.03	480.80	0.00	17.38	17.38	1286.72
2000 07 22 12	53369.93	4.20	352.18	0.00	17.86	17.86	1621.29
2000 07 23 12	53222.40	1.10	401.83	0.00	18.62	18.62	1610.30
2000 07 24 12	53222.40	0.00	468.38	0.00	19.61	19.61	1534.20
2000 07 25 12	52955.51	0.00	479.14	0.00	19.81	19.81	1584.33
2000 07 26 12	52876.80	0.19	479.67	0.00	19.65	19.65	1585.20
2000 07 27 12	52794.86	0.34	203.59	0.00	16.47	16.47	1530.95
2000 07 28 12	52531.20	1.02	189.00	0.00	18.38	18.38	1853.28
2000 07 29 12	52531.20	0.12	375.23	0.00	21.01	21.01	1915.19
2000 07 30 12	52301.21	0.04	414.49	0.00	20.59	20.59	1830.94
2000 07 31 12	52185.60	0.00	481.06	0.00	18.35	18.35	1431.96
2000 08 01 12	52103.66	0.10	470.63	0.00	17.84	17.84	1381.21
2000 08 02 12	51840.00	0.83	213.19	0.00	17.84	17.84	1765.37
2000 08 03 12	51840.00	0.39	434.06	0.00	20.85	20.85	2079.09
2000 08 04 12	51494.40	1.80	483.65	0.00	21.92	21.92	1967.79
2000 08 05 12	51494.40	0.00	422.92	0.00	18.24	18.24	1411.51
2000 08 06 12	51227.51	0.04	436.64	0.00	20.40	20.40	1557.95
2000 08 07 12	51148.80	2.88	180.94	0.00	18.48	18.48	1887.12
2000 08 08 12	50918.81	5.88	348.57	0.00	22.21	22.21	2138.16
2000 08 09 12	50803.20	1.50	312.62	0.00	22.05	22.05	2014.05
2000 08 10 12	50605.13	4.52	416.44	0.00	21.30	21.30	1966.30
2000 08 11 12	50457.60	0.00	457.68	0.00	19.18	19.18	1560.48
2000 08 12 12	50310.95	0.00	460.09	0.00	19.49	19.49	1584.34
2000 08 13 12	50112.00	0.00	439.37	0.00	18.61	18.61	1592.71
2000 08 14 12	50030.06	1.21	121.12	0.00	18.58	18.58	1795.41
2000 08 15 12	49766.40	2.87	307.65	0.00	20.36	20.36	2033.76
2000 08 16 12	49684.46	4.13	311.91	0.00	18.95	18.95	1930.69
2000 08 17 12	49420.80	1.63	359.36	0.00	18.17	18.17	1612.15
2000 08 18 12	49338.86	0.00	378.51	0.00	15.89	15.89	1258.54
2000 08 19 12	49075.20	0.47	341.31	0.00	16.84	16.84	1457.61
2000 08 20 12	48993.26	16.21	294.70	0.00	16.15	16.15	1340.56
2000 08 21 12	48729.60	0.41	425.53	0.00	15.90	15.90	1306.49
2000 08 22 12	48582.95	0.00	494.27	0.00	15.90	15.90	1100.55
2000 08 23 12	48384.00	0.00	234.94	0.00	15.82	15.82	1351.52
2000 08 24 12	48185.93	4.96	350.94	0.00	18.22	18.22	1666.35
2000 08 25 12	48038.40	0.06	480.42	0.00	19.21	19.21	1503.93
2000 08 26 12	47715.19	0.00	453.65	0.00	19.68	19.68	1584.25
2000 08 27 12	47692.80	0.31	404.41	0.00	19.55	19.55	1656.07
2000 08 28 12	47347.20	0.11	492.04	0.00	17.68	17.68	1272.77
